condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,48,100,2,97,50.02,30.74,0.06,0.48,108,4180,Incorrect
4F4K_incongruent,48,101,1,107,64.71,41.7,0.07,0.66,107,1909,Correct
4F4K_incongruent,48,102,1,107,56.07,38.5,0.06,0.6,107,984,Correct
4F4K_incongruent,48,103,1,107,38.18,27.4,0.04,0.43,107,1292,Correct
4F4K_incongruent,48,104,2,97,33.17,15.33,0.04,0.24,108,3209,Incorrect
4F4K_incongruent,48,105,1,115,30.13,47.0,0.03,0.74,107,4248,Incorrect
4F4K_incongruent,48,106,1,115,39.01,54.94,0.04,0.86,115,1325,Correct
4F4K_incongruent,48,107,2,97,79.05,49.75,0.09,0.78,97,1103,Correct
4F4K_incongruent,48,108,2,97,45.93,30.1,0.05,0.47,108,1560,Incorrect
4F4K_incongruent,48,109,1,115,69.3,84.54,0.08,1.33,115,1209,Correct
4F4K_incongruent,48,110,2,108,39.01,69.82,0.04,1.1,97,1320,Incorrect
4F4K_incongruent,48,111,2,97,74.01,58.59,0.08,0.92,97,1338,Correct
4F4K_incongruent,48,112,2,108,67.97,81.07,0.08,1.27,97,901,Incorrect
4F4K_incongruent,48,113,2,108,10.93,34.43,0.01,0.54,108,1440,Correct
4F4K_incongruent,48,114,1,107,34.63,16.54,0.04,0.26,115,1454,Incorrect
4F4K_incongruent,48,115,1,115,25.16,51.84,0.03,0.81,107,1500,Incorrect
4F4K_incongruent,48,116,2,97,74.95,50.94,0.08,0.8,97,6156,Correct
4F4K_incongruent,48,117,1,107,71.24,46.16,0.08,0.73,107,4400,Correct
4F4K_incongruent,48,118,1,107,71.67,42.44,0.08,0.67,107,989,Correct
4F4K_incongruent,48,119,1,115,41.27,53.29,0.05,0.84,115,4530,Correct
4F4K_incongruent,48,120,1,115,27.81,57.04,0.03,0.9,115,752,Correct
4F4K_incongruent,48,121,1,107,83.48,57.93,0.09,0.91,107,4063,Correct
4F4K_incongruent,48,122,1,107,65.84,44.15,0.07,0.69,107,1106,Correct
4F4K_incongruent,48,123,1,107,74.68,55.02,0.08,0.86,107,1077,Correct
4F4K_incongruent,48,124,1,115,69.27,83.75,0.08,1.32,115,1750,Correct
4F4K_incongruent,48,125,2,97,34.07,21.6,0.04,0.34,108,1732,Incorrect
4F4K_incongruent,48,126,2,108,58.28,73.58,0.07,1.16,108,2043,Correct
